SMILES,KELAS
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(=O)O)NC(=O)C(CC3=CN=CN3)NC(=O)C(CCSC)NC(=O)C(CC(=O)O)N,2
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)CNC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC(=O)N)NC(=O)C(CC5=CC=C(C=C5)O)N,2
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O,2
CC1=C2C=C(C=C(C2=CC=C1)C(=O)OC(C(=O)NC(=C3C(C(C4N3C4)O)OC(=O)C)C(=O)NC(=CO)C(=O)C)C5(CO5)C)OC,2
C1CC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)C5CO5,2
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C3CCCN3C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C4CCC(=O)N4,2
CC(C)CC(C(=O)O)NC(=O)C1CCCN1C(=O)C(CO)NC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)C3CCCN3C(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C6CCCN6C(=O)C(CCCCN)NC(=O)C7CCCN7C(=O)C(CCCN=C(N)N)N,2
C1CC(N(C1)C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)C(=O)C(CCN=C(N)N)C(C(=O)CNC(=O)C2CC(CN2)O)(C(=O)O)N(C(=O)C(CC3=CC=CS3)N)C(=O)C(CC4=CC=CC=C4)NC(=O)C(CO)NC(=O)C(CC5=CC=CS5)N,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CN=CN3)NC(=O)C(C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCC(=O)O,2
CC(C)CC(C(=O)NC(CCCNC(=NC)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N)NC(=O)NNC(=O)C(CC3=CC=CC=C3)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C,2
CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)N)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC5=CN=CN5)N,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CNC=N3)NC(=O)C(C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCC(=O)O,2
C1CCC2C(C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)C(CO)NC(=O)C(CC5=CC=CS5)NC(=O)CNC(=O)C6CC(CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O,2
CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)N)C(=O)O)C(C)C)CCC(=O)N)CCCN=C(N)N)CCCN=C(N)N)CCCCN)C(C)O,2
CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C6CCCN6C(=O)C(CCCCN)NC(=O)C7CCCN7C(=O)C(CCCN=C(N)N)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)CN,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)N,2
CC(C)CC(C(=O)NC(CO)C(=O)NC(CC1=CN=CN1)C(=O)NC(CCCCN)C(=O)NCC(=O)N2CCCC2C(=O)NC(CCSC)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C5CCCN5C(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)N)N,2
CC(C)C(C(=O)NC(C1CC(C2N1C2)N=C(N)N)C(=O)O)N,2
CCC(C)(C(=O)NC(CC(C)C)CN1CCC[N+]2=C1CCC2)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C3CCCCN3C(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)CNC(=O)CCNC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C4CCCCN4C(=O)C(C)(C)NC(=O)C5CCCCN5C(=O)C,2
CCC(C)C(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)N,2
CCC(C)C(C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NCC(=O)O)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)CNC(=O)C(CC3=CN=CN3)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CS)NC(=O)C(CC(=O)N)NC(=O)C(CC4=CN=CN4)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)CNC(=O)C(CO)NC(=O)C7CCCN7C(=O)C(CS)NC(=O)CNC(=O)C(CO)NC(=O)C8CCCN8C(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)CN,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)C3CCCN3C(=O)C(CO)NC(=O)C4CCCN4C(=O)C(CCCCN)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C3CCCN3C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C4CCC(=O)N4,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(CC(=O)O)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)N,2
CCC1CC(N(C1)C(=O)C(C(C)C)N(C)C(=O)C(=O)CC)C(=O)N(C)C2C(OC(=O)CNC(=O)C(N(C(=O)C3CCCN3C(=O)C(N(C(=O)C(NC(=O)C4CC(CN4C(=O)C(NC2=O)CC(C)C)C)CCC(C)C)C)C(C)C)C)CC(C)C)C,2
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)O,2
CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N)N3CCC4(C3=O)CCCN4C(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C7CCCN7C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C8CCC(=O)N8,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(=O)O)NC(=O)C(CC3=CN=CN3)NC(=O)C(CCSC)NC(=O)C(CC(=O)O)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C1CCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C4CCCN4C(=O)C(CCCCN)NC(=O)C5CCCN5C(=O)C(CCCN=C(N)N)N,2
CNCC(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)O,2
CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C(C)O)N,2
CCC(C)C(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CCC(=O)O)NC(=O)C(CS)N,2
CCC(C)C1C(OC1=O)C(=O)NC2CC2CC(C(=O)O)NC(=O)C(C)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)N,2
CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CCC(=O)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C7CCCN7C(=O)C(CCCCN)NC(=O)C8CCCN8C(=O)C(CCCN=C(N)N)N,2
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C3CCC(=O)N3,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C1CCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C4CCCN4C(=O)C(CCCCN)NC(=O)C5CCCN5C(=O)C(CCCN=C(N)N)N,2
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)O,2
CC(=O)O.C1CCC2C(C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)C(CO)NC(=O)C(CC5=CC=CS5)NC(=O)CNC(=O)C6CC(CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O,2
CSCCC(C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)N,2
CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N)N,2
CCC(C)C1C(=O)NC(C(=O)NC(CSSCC2C(=O)NC(C(=O)NC3CC(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N1)C)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)C(NC(=O)C(NC3=O)CC5=CC=CC=C5)C)C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)N2)CO)C(C)C)CC(C)C)CC(=O)N)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)O)C(C)C,2
CSCCC(C(=O)N)NC(=O)C(CCSC)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)C3CCCN3C(=O)C(CC(=O)O)NC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CC(=O)O)N,2
CCC(C)C(C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)N)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)N,2
C1CC(N(C1)C(=O)C(CCCCN)N)C(=O)NC(CCCN=C(N)N)C(=O)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(CC(=O)O)N,2
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)O,2
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)C3CCCN3C(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(CC(=O)N)N,2
CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CC3=CN=CN3)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC(=O)N)NC(=O)CN,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)N,2
CCN(CC)CCOC(=O)C1(CCCC1)C2=CC(=C(C=C2)C)C.Cl,2
CC(C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCCCN)N)O,2
CC(C)CC(C(=O)NC(CO)C(=O)NC(CC1=CN=CN1)C(=O)NC(CCCCN)C(=O)NCC(=O)N2CCCC2C(=O)NC(CCSC)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C5CCCN5C(=O)C(CCCN=C(N)N)NC(=O)C6CCC(=O)N6,2
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CC(=O)N)NC(=O)C(CC3=CN=CN3)N,2
C1CN(C1=O)C(=O)CCC2=CC=C(C=C2)NC(=O)CCOCCOCCNC(=O)CCN3C(=O)C=CC3=O,2
CC(C)CC(C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NCC(=O)NCC(=O)O)NC(=O)C(C)N,2
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)O,2
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)N)NC(=O)CNC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC(=O)N)NC(=O)C(CC5=CC=C(C=C5)O)N,2
C1CC(NC1)C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O,2
C1CC(N(C1)C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C23CC4CC(C2)CC(C4)C3)C(=O)N5CC(CC5C(=O)NCC(=O)NC(CC6=CC=CS6)C(=O)NC(CO)C(=O)NC(CC7=CC=CC=C7)C(=O)NC(CC8=CC=CS8)C(=O)NC(CCCN=C(N)N)C(=O)O)O,2
C1CC(NC1)C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O,2
CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CC3=CN=CN3)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC(=O)N)NC(=O)CN,2
CCC(C)C(C(=O)N1CCCC1C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)N3CCCC3C(=O)NC(CC(=O)N)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)NC(CC(=O)N)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC7=CC=CC=C7)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC8=CC=CC=C8)C(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC9=CN=CN9)NC(=O)C1CCCN1C(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C1CCCN1C(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)CN,2
CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)NCC(=O)N3CCCC3C(=O)NCC(=O)N4CCCC4C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC7=CC=CC=C7)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)N8CCCC8C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC9=CN=CN9)C(=O)NC(CCCCN)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCSC)C(=O)N1CCCC1C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(CCSC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)CN,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CN=CN3)N,2
CC(C(=O)CC(C(C(=O)N(C=C1CC(C(O1)N2C=CC(=O)NC2=O)O)C(=O)NC(CC3=CC(=CC=C3)O)C(=O)O)N)N(C)C(=O)C(CC4=CC(=CC=C4)O)NC(=O)C(C)N)N,2
CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)N)N,2
CCC(C)C(C(=O)O)NC(=O)C(CC1=CC2=CC=CC=C2C=C1)NC(=O)C(CO)NC(=O)C(CC3=CC=CC=C3)NC(=O)CNC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)C,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CNC=N3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC7=CC=C(C=C7)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CO)CO)CC(C)C)CCSC)CC(=O)O)CCCCN)CCC(=O)O)CO)N,2
CC(C)C(C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)N,2
